product_name,in_area,product_serial_number,Summe von consumption,Summe von customer_base_price,Summe von work_price_charged_incl_energy_taxes,Summe von discount,Summe von eeg_contribution,Summe von electricity_tax,Summe von gas_tax,Summe von grid_base_price,Summe von grid_work_price,Summe von kwk,Summe von metering,Summe von Erlös,Summe von Kosten,Summe von Rohmarge,Rohmarge/KWH
ELECTRICITY_SUBSCRIPTION_12,ia,82376204,406.000,12.91,89.60,0,15.12,8.32,0,4.22,22.45,1.53,2.00,102.51,53.64,48.87,0.12036945812807881
ELECTRICITY_SUBSCRIPTION_12,ia,82376265,118.4,7.15,27.26,0,4.41,2.43,0,2,6.55,0.45,0.95,34.41,16.79,17.62,0.14881756756756756
ELECTRICITY_SUBSCRIPTION_12,ia,82383991,534.000,13.24,122.93,0,19.88,10.95,0,3.70,29.53,2.02,1.75,136.17,67.83,68.34,0.12797752808988766
ELECTRICITY_SUBSCRIPTION_12,ia,82393420,505.300,18.80,116.32,0,18.81,10.36,0,5.25,27.94,1.91,2.49,135.12,66.76,68.36,0.13528596873144666
ELECTRICITY_SUBSCRIPTION_12,ia,82404270,318.000,14.94,70.18,0,11.84,6.52,0,4.88,17.59,1.20,2.31,85.12,44.34,40.78,0.12823899371069183
ELECTRICITY_SUBSCRIPTION_12,ia,82404429,375.700,14.04,82.92,0,13.99,7.70,0,4.59,20.78,1.42,2.17,96.96,50.65,46.31,0.12326324194836306
ELECTRICITY_SUBSCRIPTION_12,ia,82406008,145.2,6.34,32.05,0,5.41,2.98,0,2.07,8.03,0.55,0.98,38.39,20.02,18.37,0.12651515151515152
ELECTRICITY_SUBSCRIPTION_12,ia,82411115,880.900,11.14,208.34,0,32.80,18.06,0,4.59,48.71,3.33,2.17,219.48,109.66,109.82,0.12466795322965149
ELECTRICITY_SUBSCRIPTION_12,ia,82422818,292.800,10.78,69.25,0,10.90,6.00,0,4.44,16.19,1.11,2.10,80.03,40.74,39.29,0.13418715846994533
ELECTRICITY_SUBSCRIPTION_12,ia,82434175,24,2.49,5.3,0,0.89,0.49,0,0.81,1.33,0.09,0.39,7.79,4.00,3.79,0.15791666666666668
ELECTRICITY_SUBSCRIPTION_12,ia,82439830,228.900,10.06,52.69,0,8.52,4.69,0,2.81,12.66,0.87,1.33,62.75,30.88,31.87,0.13923110528615115
ELECTRICITY_SUBSCRIPTION_12,ia,82440013,83.100,8.60,18.34,0,3.09,1.70,0,2.81,4.60,0.31,1.33,26.94,13.84,13.10,0.15764139590854392
ELECTRICITY_SUBSCRIPTION_12,ia,82447593,411.10,16.95,94.64,0,15.31,8.43,0,4.73,22.73,1.55,2.24,111.59,54.99,56.60,0.13767939674045243
ELECTRICITY_SUBSCRIPTION_12,ia,82452164,222.600,12.04,52.64,0,8.29,4.56,0,4.96,12.31,0.84,2.35,64.68,33.31,31.37,0.1409254267744834
ELECTRICITY_SUBSCRIPTION_12,ia,82487192,403.000,13.77,92.77,0,15.00,8.26,0,3.85,22.29,1.52,1.82,106.54,52.74,53.80,0.1334987593052109
ELECTRICITY_SUBSCRIPTION_12,ia,82502901,149.000,14.04,32.88,0,5.55,3.05,0,4.59,8.24,0.56,2.17,46.92,24.16,22.76,0.152751677852349
ELECTRICITY_SUBSCRIPTION_12,ia,82506011,126,3.77,29.8,0,4.69,2.58,0,1.55,6.97,0.48,0.74,33.57,17.01,16.56,0.13142857142857142
ELECTRICITY_SUBSCRIPTION_12,ia,82513707,300.1,6.35,69.08,0,11.17,6.15,0,1.78,16.6,1.13,0.84,75.43,37.67,37.76,0.1258247250916361
ELECTRICITY_SUBSCRIPTION_12,ia,82523174,258.900,14.26,57.14,0,9.64,5.31,0,4.66,14.32,0.98,2.21,71.40,37.12,34.28,0.1324063344920819
ELECTRICITY_SUBSCRIPTION_12,ia,82534668,632.300,11.32,139.55,0,23.54,12.96,0,3.70,34.97,2.39,1.75,150.87,79.31,71.56,0.11317412620591492
ELECTRICITY_SUBSCRIPTION_12,ia,82537160,263.10,12.23,58.07,0,9.80,5.39,0,3.99,14.55,0.99,1.89,70.30,36.61,33.69,0.12805017103762825
ELECTRICITY_SUBSCRIPTION_12,ia,82547995,127.19999999999999,5.66,28.08,0,4.74,2.61,0,1.85,7.03,0.48,0.88,33.74,17.59,16.15,0.12696540880503146
ELECTRICITY_SUBSCRIPTION_12,ia,82549056,301.30,14.83,69.36,0,11.22,6.18,0,4.14,16.66,1.14,1.96,84.19,41.30,42.89,0.14234981745768338
ELECTRICITY_SUBSCRIPTION_12,ia,82561746,145.3,5.82,33.45,0,5.41,2.98,0,1.63,8.04,0.55,0.77,39.27,19.38,19.89,0.13688919476944253
ELECTRICITY_SUBSCRIPTION_12,ia,82564877,12,3.44,2.76,0,0.45,0.25,0,0.96,0.66,0.05,0.46,6.20,2.83,3.37,0.2808333333333333
ELECTRICITY_SUBSCRIPTION_12,ia,82580423,197.00,11.32,43.48,0,7.33,4.04,0,3.70,10.89,0.74,1.75,54.80,28.45,26.35,0.133756345177665
ELECTRICITY_SUBSCRIPTION_12,ia,82595107,596.100,12.71,137.22,0,22.19,12.22,0,3.55,32.96,2.25,1.68,149.93,74.85,75.08,0.1259520214729072
ELECTRICITY_SUBSCRIPTION_12,ia,82596068,279.9,6.34,61.77,0,10.42,5.74,0,2.07,15.48,1.06,0.98,68.11,35.75,32.36,0.11561271882815292
ELECTRICITY_SUBSCRIPTION_12,ia,82610029,313.800,16.42,72.24,0,11.68,6.43,0,4.59,17.35,1.19,2.17,88.66,43.41,45.25,0.14420012746972594
ELECTRICITY_SUBSCRIPTION_12,ia,82612102,240.700,11.65,55.41,0,8.96,4.93,0,3.25,13.31,0.91,1.54,67.06,32.90,34.16,0.14191940174491066
ELECTRICITY_SUBSCRIPTION_12,ia,82960290,259.400,10.41,57.25,0,9.66,5.32,0,3.40,14.34,0.98,1.61,67.66,35.31,32.35,0.12471087124132615
ELECTRICITY_SUBSCRIPTION_12,ia,82962071,219.400,12.68,48.42,0,8.17,4.50,0,4.14,12.13,0.83,1.96,61.10,31.73,29.37,0.1338650865998177
ELECTRICITY_SUBSCRIPTION_12,ia,83000890,159.7,5.03,36.76,0,5.95,3.27,0,1.41,8.83,0.6,0.67,41.79,20.73,21.06,0.13187226048841577
ELECTRICITY_SUBSCRIPTION_12,ia,83001070,81.4,5.66,17.96,0,3.03,1.67,0,1.85,4.5,0.31,0.88,23.62,12.24,11.38,0.13980343980343982
ELECTRICITY_SUBSCRIPTION_12,ia,83008415,174.2,7.15,40.1,0,6.49,3.57,0,2,9.63,0.66,0.95,47.25,23.30,23.95,0.13748564867967852
ELECTRICITY_SUBSCRIPTION_12,ia,83018111,116.100,13.58,25.62,0,4.32,2.38,0,4.44,6.42,0.44,2.10,39.20,20.10,19.10,0.16451335055986221
ELECTRICITY_SUBSCRIPTION_12,ia,83110836,188.2,5.3,43.32,0,7.01,3.86,0,1.48,10.41,0.71,0.7,48.62,24.17,24.45,0.12991498405951116
ELECTRICITY_SUBSCRIPTION_12,ia,83140524,630.800,16.95,145.21,0,23.48,12.93,0,4.73,34.88,2.38,2.24,162.16,80.64,81.52,0.12923272035510464
ELECTRICITY_SUBSCRIPTION_12,ia,83144511,325.000,14.83,74.81,0,12.10,6.66,0,4.14,17.97,1.23,1.96,89.64,44.06,45.58,0.14024615384615385
ELECTRICITY_SUBSCRIPTION_12,ia,83183412,166.4,5.89,36.72,0,6.2,3.41,0,1.92,9.2,0.63,0.91,42.61,22.27,20.34,0.12223557692307692
ELECTRICITY_SUBSCRIPTION_12,ia,83200493,544.60,15.36,125.37,0,20.28,11.16,0,4.29,30.12,2.06,2.03,140.73,69.94,70.79,0.12998531031950056
ELECTRICITY_SUBSCRIPTION_12,ia,83204757,126.4,3.44,29.1,0,4.71,2.59,0,0.96,6.99,0.48,0.46,32.54,16.19,16.35,0.1293512658227848
ELECTRICITY_SUBSCRIPTION_12,ia,83213343,240.000,8.38,52.97,0,8.94,4.92,0,2.74,13.27,0.91,1.30,61.35,32.08,29.27,0.12195833333333334
ELECTRICITY_SUBSCRIPTION_12,ia,83216756,132.9,6.34,29.33,0,4.95,2.72,0,2.07,7.35,0.5,0.98,35.67,18.57,17.10,0.12866817155756208
ELECTRICITY_SUBSCRIPTION_12,ia,83226610,147.2,3.23,34.81,0,5.48,3.02,0,1.33,8.14,0.56,0.63,38.04,19.16,18.88,0.1282608695652174
ELECTRICITY_SUBSCRIPTION_12,ia,84441205,68.8,4.08,15.18,0,2.56,1.41,0,1.33,3.8,0.26,0.63,19.26,9.99,9.27,0.13473837209302325
ELECTRICITY_SUBSCRIPTION_12,ia,84450673,188.200,14.03,43.32,0,7.01,3.86,0,3.92,10.41,0.71,1.86,57.35,27.77,29.58,0.157173219978746
ELECTRICITY_SUBSCRIPTION_12,ia,84450862,142.000,10.06,32.69,0,5.29,2.91,0,2.81,7.85,0.54,1.33,42.75,20.73,22.02,0.15507042253521128
ELECTRICITY_SUBSCRIPTION_12,ia,84479104,178.900,13.77,41.18,0,6.66,3.67,0,3.85,9.89,0.68,1.82,54.95,26.57,28.38,0.1586361095584125
ELECTRICITY_SUBSCRIPTION_12,ia,84481536,119.9,2.38,27.6,0,4.46,2.46,0,0.67,6.63,0.45,0.32,29.98,14.99,14.99,0.1250208507089241
ELECTRICITY_SUBSCRIPTION_12,ia,84493163,627.300,18.00,144.40,0,23.35,12.86,0,5.03,34.69,2.37,2.38,162.40,80.68,81.72,0.1302725968436155
ELECTRICITY_SUBSCRIPTION_12,ia,84503966,248,4.31,58.65,0,9.23,5.08,0,1.78,13.71,0.94,0.84,62.96,31.58,31.38,0.12653225806451612
ELECTRICITY_SUBSCRIPTION_12,ia,84515139,831.600,13.24,191.43,0,30.96,17.05,0,3.70,45.99,3.14,1.75,204.67,102.59,102.08,0.12275132275132275
ELECTRICITY_SUBSCRIPTION_12,ia,84528106,130.7,5.56,30.08,0,4.87,2.68,0,1.55,7.23,0.49,0.74,35.64,17.56,18.08,0.13833205814843152
ELECTRICITY_SUBSCRIPTION_12,ia,84535655,152.5,5.82,35.11,0,5.68,3.13,0,1.63,8.43,0.58,0.77,40.93,20.22,20.71,0.1358032786885246
ELECTRICITY_SUBSCRIPTION_12,ia,84562566,197.300,8.47,45.42,0,7.35,4.04,0,2.37,10.91,0.75,1.12,53.89,26.54,27.35,0.13862138874809934
ELECTRICITY_SUBSCRIPTION_12,ia,84564769,577.800,9.00,133.01,0,21.51,11.84,0,2.52,31.95,2.18,1.19,142.01,71.19,70.82,0.12256836275527865
ELECTRICITY_SUBSCRIPTION_12,ia,84581143,393.200,13.50,90.51,0,14.64,8.06,0,3.77,21.74,1.49,1.79,104.01,51.49,52.52,0.1335707019328586
ELECTRICITY_SUBSCRIPTION_12,ia,84582946,258.800,10.86,59.58,0,9.64,5.31,0,3.03,14.31,0.98,1.44,70.44,34.71,35.73,0.13806027820710973
ELECTRICITY_SUBSCRIPTION_12,ia,84596605,260.000,11.91,59.85,0,9.68,5.33,0,3.33,14.38,0.98,1.58,71.76,35.28,36.48,0.1403076923076923
ELECTRICITY_SUBSCRIPTION_12,ia,84598596,587.000,23.83,135.13,0,21.85,12.03,0,6.66,32.46,2.22,3.15,158.96,78.37,80.59,0.13729131175468484
ELECTRICITY_SUBSCRIPTION_12,ia,84621947,466.800,17.21,107.45,0,17.38,9.57,0,4.81,25.81,1.76,2.28,124.66,61.61,63.05,0.13506855184233074
ELECTRICITY_SUBSCRIPTION_12,ia,84622361,259.800,11.12,59.81,0,9.67,5.33,0,3.11,14.37,0.98,1.47,70.93,34.93,36.00,0.13856812933025403
ELECTRICITY_SUBSCRIPTION_12,ia,84632934,60.199999999999996,5.43,13.28,0,2.24,1.23,0,1.78,3.33,0.23,0.84,18.71,9.65,9.06,0.1504983388704319
ELECTRICITY_SUBSCRIPTION_12,ia,84633710,75,2.38,17.27,0,2.79,1.54,0,0.67,4.15,0.28,0.32,19.65,9.75,9.90,0.132
ELECTRICITY_SUBSCRIPTION_12,ia,84634768,288.800,18.27,66.48,0,10.75,5.92,0,5.10,15.97,1.09,2.42,84.75,41.25,43.50,0.15062326869806095
ELECTRICITY_SUBSCRIPTION_12,ia,84646335,135.5,5.03,31.19,0,5.04,2.78,0,1.41,7.49,0.51,0.67,36.22,17.90,18.32,0.1352029520295203
ELECTRICITY_SUBSCRIPTION_12,ia,84652793,69.3,4.31,16.39,0,2.58,1.42,0,1.78,3.83,0.26,0.84,20.70,10.71,9.99,0.14415584415584418
ELECTRICITY_SUBSCRIPTION_12,ia,84655055,179.5,5.89,39.62,0,6.68,3.68,0,1.92,9.93,0.68,0.91,45.51,23.80,21.71,0.12094707520891365
ELECTRICITY_SUBSCRIPTION_12,ia,84666740,276.400,17.89,61.00,0,10.29,5.67,0,5.84,15.28,1.04,2.77,78.89,40.89,38.00,0.13748191027496384
ELECTRICITY_SUBSCRIPTION_12,ia,84674752,216.300,13.77,49.79,0,8.05,4.43,0,3.85,11.96,0.82,1.82,63.56,30.93,32.63,0.15085529357374017
ELECTRICITY_SUBSCRIPTION_12,ia,84675468,173.40,11.09,38.27,0,6.46,3.55,0,3.62,9.59,0.66,1.72,49.36,25.60,23.76,0.13702422145328721
ELECTRICITY_SUBSCRIPTION_12,ia,84678087,591.500,13.36,130.54,0,22.02,12.13,0,4.36,32.71,2.24,2.07,143.90,75.53,68.37,0.11558748943364329
ELECTRICITY_SUBSCRIPTION_12,ia,84685907,216.5,6.11,47.78,0,8.06,4.44,0,2,11.97,0.82,0.95,53.89,28.24,25.65,0.1184757505773672
ELECTRICITY_SUBSCRIPTION_12,ia,84686716,298.79999999999995,10.86,68.78,0,11.12,6.13,0,3.03,16.52,1.13,1.44,79.64,39.37,40.27,0.1347724230254351
ELECTRICITY_SUBSCRIPTION_12,ia,84689189,99.7,4.5,22.95,0,3.71,2.04,0,1.26,5.51,0.38,0.6,27.45,13.50,13.95,0.13991975927783348
ELECTRICITY_SUBSCRIPTION_12,ia,84689999,99.70,8.60,22.00,0,3.71,2.04,0,2.81,5.51,0.38,1.33,30.60,15.78,14.82,0.14864593781344032
ELECTRICITY_SUBSCRIPTION_12,ia,84714945,351.20,12.97,80.85,0,13.08,7.2,0,3.62,19.42,1.33,1.72,93.82,46.37,47.45,0.1351082004555809
ELECTRICITY_SUBSCRIPTION_12,ia,84728752,636.300,12.45,140.43,0,23.69,13.04,0,4.07,35.19,2.41,1.93,152.88,80.33,72.55,0.11401854471161402
ELECTRICITY_SUBSCRIPTION_12,ia,84729911,259.8,6.34,57.34,0,9.67,5.33,0,2.07,14.37,0.98,0.98,63.68,33.40,30.28,0.11655119322555813
ELECTRICITY_SUBSCRIPTION_12,ia,84752566,71.1,2.26,15.69,0,2.65,1.46,0,0.74,3.93,0.27,0.35,17.95,9.40,8.55,0.12025316455696204
ELECTRICITY_SUBSCRIPTION_12,ia,84761729,212.100,12.18,48.83,0,7.90,4.35,0,3.40,11.73,0.80,1.61,61.01,29.79,31.22,0.1471947194719472
ELECTRICITY_SUBSCRIPTION_12,ia,84780974,168,6.35,38.67,0,6.25,3.44,0,1.78,9.29,0.64,0.84,45.02,22.24,22.78,0.1355952380952381
ELECTRICITY_SUBSCRIPTION_12,ia,84783227,128.90,7.91,30.48,0,4.8,2.64,0,3.25,7.13,0.49,1.54,38.39,19.85,18.54,0.1438324282389449
ELECTRICITY_SUBSCRIPTION_12,ia,84801497,93.100,12.97,21.43,0,3.47,1.91,0,3.62,5.15,0.35,1.72,34.40,16.22,18.18,0.19527389903329753
ELECTRICITY_SUBSCRIPTION_12,ia,84824736,493.100,20.92,113.51,0,18.36,10.11,0,5.84,27.27,1.86,2.77,134.43,66.21,68.22,0.13834921922530927
ELECTRICITY_SUBSCRIPTION_12,ia,84835962,97.8,5.3,22.51,0,3.64,2,0,1.48,5.41,0.37,0.7,27.81,13.60,14.21,0.14529652351738243
ELECTRICITY_SUBSCRIPTION_12,ia,84841168,476.200,10.41,105.09,0,17.73,9.76,0,3.40,26.33,1.80,1.61,115.50,60.63,54.87,0.11522469550608988
ELECTRICITY_SUBSCRIPTION_12,ia,84888282,189.100,13.50,43.53,0,7.04,3.88,0,3.77,10.46,0.71,1.79,57.03,27.65,29.38,0.15536753040719195
ELECTRICITY_SUBSCRIPTION_12,ia,84901354,251.39999999999998,5.21,59.46,0,9.36,5.15,0,2.15,13.9,0.95,1.02,64.67,32.53,32.14,0.12784407319013524
ELECTRICITY_SUBSCRIPTION_12,ia,84922984,211.000,8.47,48.58,0,7.86,4.33,0,2.37,11.67,0.8,1.12,57.05,28.15,28.90,0.13696682464454976
ELECTRICITY_SUBSCRIPTION_12,ia,84943367,143.000,16.42,32.92,0,5.32,2.93,0,4.59,7.91,0.54,2.17,49.34,23.46,25.88,0.18097902097902097
ELECTRICITY_SUBSCRIPTION_12,ia,84943451,349.3,5.82,80.4,0,13,7.16,0,1.63,19.32,1.32,0.77,86.22,43.20,43.02,0.123160606928142
ELECTRICITY_SUBSCRIPTION_12,ia,84950842,125.2,6.35,28.82,0,4.66,2.57,0,1.78,6.92,0.47,0.84,35.17,17.24,17.93,0.1432108626198083
ELECTRICITY_SUBSCRIPTION_12,ia,84961349,237.000,16.68,54.56,0,8.82,4.86,0,4.66,13.11,0.90,2.21,71.24,34.56,36.68,0.15476793248945148
ELECTRICITY_SUBSCRIPTION_12,ia,84967564,184,5.03,42.35,0,6.85,3.77,0,1.41,10.18,0.7,0.67,47.38,23.58,23.80,0.12934782608695652
ELECTRICITY_SUBSCRIPTION_12,ia,84970010,285.300,17.47,65.68,0,10.62,5.85,0,4.88,15.78,1.08,2.31,83.15,40.52,42.63,0.14942166140904312
ELECTRICITY_SUBSCRIPTION_12,ia,85001843,262.4,8.21,60.4,0,9.77,5.38,0,2.29,14.51,0.99,1.09,68.61,34.03,34.58,0.13178353658536585
ELECTRICITY_SUBSCRIPTION_12,ia,85005855,110.3,5.56,25.39,0,4.11,2.26,0,1.55,6.1,0.42,0.74,30.95,15.18,15.77,0.142973708068903
ELECTRICITY_SUBSCRIPTION_12,ia,85011932,115.000,10.41,25.38,0,4.28,2.36,0,3.40,6.36,0.43,1.61,35.79,18.44,17.35,0.1508695652173913
ELECTRICITY_SUBSCRIPTION_12,ia,85055691,83.9,5.82,19.32,0,3.12,1.72,0,1.63,4.64,0.32,0.77,25.14,12.20,12.94,0.15423122765196662
ELECTRICITY_SUBSCRIPTION_12,ia,85060587,241.400,15.62,53.28,0,8.99,4.95,0,5.10,13.35,0.91,2.42,68.90,35.72,33.18,0.13744821872410937
ELECTRICITY_SUBSCRIPTION_12,ia,85064789,37.7,2.16,8.92,0,1.4,0.77,0,0.89,2.08,0.14,0.42,11.08,5.70,5.38,0.14270557029177716
ELECTRICITY_SUBSCRIPTION_12,ia,85075673,70,5.39,16.56,0,2.61,1.44,0,2.22,3.87,0.26,1.05,21.95,11.45,10.50,0.15
ELECTRICITY_SUBSCRIPTION_12,ia,85105447,431.700,19.86,99.38,0,16.07,8.85,0,5.55,23.87,1.63,2.63,119.24,58.60,60.64,0.14046791753532548
ELECTRICITY_SUBSCRIPTION_12,ia,85108614,527.000,21.45,121.32,0,19.62,10.80,0,5.99,29.14,1.99,2.84,142.77,70.38,72.39,0.13736242884250474
ELECTRICITY_SUBSCRIPTION_12,ia,85127118,69.3,5.82,15.95,0,2.58,1.42,0,1.63,3.83,0.26,0.77,21.77,10.49,11.28,0.16277056277056276
ELECTRICITY_SUBSCRIPTION_12,ia,85159463,93.900,11.91,21.62,0,3.50,1.92,0,3.33,5.19,0.35,1.58,33.53,15.87,17.66,0.1880724174653887
ELECTRICITY_SUBSCRIPTION_12,ia,85172509,607.100,14.72,133.99,0,22.60,12.45,0,4.81,33.57,2.29,2.28,148.71,78.00,70.71,0.11647175094712567
ELECTRICITY_SUBSCRIPTION_12,ia,85173758,824.000,17.47,189.68,0,30.68,16.89,0,4.88,45.57,3.11,2.31,207.15,103.44,103.71,0.12586165048543688
ELECTRICITY_SUBSCRIPTION_12,ia,85180572,459.000,12.91,101.31,0,17.09,9.41,0,4.22,25.38,1.74,2.00,114.22,59.84,54.38,0.11847494553376907
ELECTRICITY_SUBSCRIPTION_12,ia,85180806,455.600,16.15,104.88,0,16.96,9.34,0,4.51,25.19,1.72,2.14,121.03,59.86,61.17,0.13426251097453906
ELECTRICITY_SUBSCRIPTION_12,ia,85183453,74.8,4.77,17.22,0,2.78,1.53,0,1.33,4.14,0.28,0.63,21.99,10.69,11.30,0.15106951871657756
ELECTRICITY_SUBSCRIPTION_12,ia,85197397,1171.000,21.71,269.56,0,43.60,24.01,0,6.07,64.76,4.43,2.87,291.27,145.74,145.53,0.12427839453458582
ELECTRICITY_SUBSCRIPTION_12,ia,85197466,430.700,17.47,99.15,0,16.03,8.83,0,4.88,23.82,1.63,2.31,116.62,57.50,59.12,0.137264917576039
ELECTRICITY_SUBSCRIPTION_12,ia,85256083,374.400,15.89,86.19,0,13.94,7.68,0,4.44,20.70,1.42,2.10,102.08,50.28,51.80,0.13835470085470086
ELECTRICITY_SUBSCRIPTION_12,ia,85262136,34.4,4.13,7.7,0,1.28,0.71,0,1.04,1.9,0.13,0.49,11.83,5.55,6.28,0.18255813953488373
ELECTRICITY_SUBSCRIPTION_12,ia,85271627,223.2,6.62,51.38,0,8.31,4.58,0,1.85,12.34,0.84,0.88,58.00,28.80,29.20,0.13082437275985664
ELECTRICITY_SUBSCRIPTION_12,ia,85274511,574.000,16.42,132.14,0,21.37,11.77,0,4.59,31.74,2.17,2.17,148.56,73.81,74.75,0.13022648083623695
ELECTRICITY_SUBSCRIPTION_12,ia,85278477,207.29999999999998,19.02,45.75,0,7.72,4.25,0,6.21,11.46,0.78,2.94,64.77,33.36,31.41,0.1515195369030391
ELECTRICITY_SUBSCRIPTION_12,ia,85294126,135.800,11.32,29.97,0,5.06,2.78,0,3.70,7.51,0.51,1.75,41.29,21.31,19.98,0.1471281296023564
ELECTRICITY_SUBSCRIPTION_12,ia,85298095,24.4,7.67,5.46,0,0.91,0.5,0,1.92,1.35,0.09,0.91,13.13,5.68,7.45,0.30532786885245905
ELECTRICITY_SUBSCRIPTION_12,ia,85302832,216.800,13.58,47.85,0,8.07,4.44,0,4.44,11.99,0.82,2.10,61.43,31.86,29.57,0.1363929889298893
ELECTRICITY_SUBSCRIPTION_12,ia,85313166,362.400,11.91,83.42,0,13.49,7.43,0,3.33,20.04,1.37,1.58,95.33,47.24,48.09,0.13269867549668876
ELECTRICITY_SUBSCRIPTION_12,ia,85348021,153.000,13.13,33.77,0,5.70,3.14,0,4.29,8.46,0.58,2.03,46.90,24.20,22.70,0.14836601307189543
ELECTRICITY_SUBSCRIPTION_12,ia,85355917,225.600,14.49,49.79,0,8.40,4.62,0,4.73,12.48,0.85,2.24,64.28,33.32,30.96,0.1372340425531915
ELECTRICITY_SUBSCRIPTION_12,ia,85366838,157.900,15.89,36.35,0,5.88,3.24,0,4.44,8.73,0.60,2.10,52.24,24.99,27.25,0.17257758074730842
ELECTRICITY_SUBSCRIPTION_12,ia,85379156,234.1,5.82,53.89,0,8.72,4.8,0,1.63,12.95,0.88,0.77,59.71,29.75,29.96,0.12797949594190516
ELECTRICITY_SUBSCRIPTION_12,ia,85387756,137.3,5.89,30.3,0,5.11,2.81,0,1.92,7.59,0.52,0.91,36.19,18.86,17.33,0.12621995630007282
ELECTRICITY_SUBSCRIPTION_12,ia,85404743,632.900,16.95,145.69,0,23.56,12.97,0,4.73,35.00,2.39,2.24,162.64,80.89,81.75,0.12916732501185021
ELECTRICITY_SUBSCRIPTION_12,ia,85410797,113,4.24,26.01,0,4.21,2.32,0,1.18,6.25,0.43,0.56,30.25,14.95,15.30,0.13539823008849558
ELECTRICITY_SUBSCRIPTION_12,ia,85450013,97.7,5.66,21.56,0,3.64,2,0,1.85,5.4,0.37,0.88,27.22,14.14,13.08,0.1338792221084954
ELECTRICITY_SUBSCRIPTION_12,ia,85460730,138.3,5.66,30.52,0,5.15,2.84,0,1.85,7.65,0.52,0.88,36.18,18.89,17.29,0.12501807664497466
ELECTRICITY_SUBSCRIPTION_12,ia,85480208,133.200,14.03,30.66,0,4.96,2.73,0,3.92,7.37,0.5,1.86,44.69,21.34,23.35,0.17530030030030033
ELECTRICITY_SUBSCRIPTION_12,ia,85481013,351.000,15.09,80.8,0,13.07,7.20,0,4.22,19.41,1.33,2.00,95.89,47.23,48.66,0.13863247863247863
ELECTRICITY_SUBSCRIPTION_12,ia,85485806,320.600,12.71,73.80,0,11.94,6.57,0,3.55,17.73,1.21,1.68,86.51,42.68,43.83,0.13671241422333125
ELECTRICITY_SUBSCRIPTION_12,ia,85501571,194,6.88,44.66,0,7.22,3.98,0,1.92,10.73,0.73,0.91,51.54,25.49,26.05,0.1342783505154639
ELECTRICITY_SUBSCRIPTION_12,ia,85524263,224.300,14.03,51.63,0,8.35,4.60,0,3.92,12.40,0.85,1.86,65.66,31.98,33.68,0.15015604101649577
ELECTRICITY_SUBSCRIPTION_12,ia,85525150,192.900,15.09,45.62,0,7.18,3.95,0,6.21,10.67,0.73,2.94,60.71,31.68,29.03,0.15049248315189218
ELECTRICITY_SUBSCRIPTION_12,ia,85532709,84.3,5.66,18.61,0,3.14,1.73,0,1.85,4.66,0.32,0.88,24.27,12.58,11.69,0.1386714116251483
ELECTRICITY_SUBSCRIPTION_12,ia,85544524,508.100,17.43,112.14,0,18.92,10.42,0,5.70,28.10,1.92,2.70,129.57,67.76,61.81,0.12164928163747293
ELECTRICITY_SUBSCRIPTION_12,ia,85557204,311.900,8.15,68.84,0,11.61,6.39,0,2.66,17.25,1.18,1.26,76.99,40.35,36.64,0.11747354921449184
ELECTRICITY_SUBSCRIPTION_12,ia,85570674,294.400,13.77,67.77,0,10.96,6.04,0,3.85,16.28,1.11,1.82,81.54,40.06,41.48,0.1408967391304348
ELECTRICITY_SUBSCRIPTION_12,ia,85579205,50.9,7.15,11.72,0,1.9,1.04,0,2,2.81,0.19,0.95,18.87,8.89,9.98,0.19607072691552063
ELECTRICITY_SUBSCRIPTION_12,ia,85604258,391.79999999999995,12.91,86.47,0,14.59,8.03,0,4.22,21.67,1.48,2.00,99.38,51.99,47.39,0.12095456865747832
ELECTRICITY_SUBSCRIPTION_12,ia,85618791,119.700,9.28,26.42,0,4.46,2.45,0,3.03,6.62,0.45,1.44,35.70,18.45,17.25,0.14411027568922305
ELECTRICITY_SUBSCRIPTION_12,ia,85621589,645.200,21.18,148.53,0,24.02,13.23,0,5.92,35.68,2.44,2.80,169.71,84.09,85.62,0.13270303781773093
ELECTRICITY_SUBSCRIPTION_12,ia,85630583,539.100,21.45,124.10,0,20.07,11.05,0,5.99,29.81,2.04,2.84,145.55,71.80,73.75,0.13680207753663512
ELECTRICITY_SUBSCRIPTION_12,ia,85633545,172.2,6.35,39.64,0,6.41,3.53,0,1.78,9.52,0.65,0.84,45.99,22.73,23.26,0.135075493612079
ELECTRICITY_SUBSCRIPTION_12,ia,85641122,236.600,14.30,54.47,0,8.81,4.85,0,3.99,13.08,0.89,1.89,68.77,33.51,35.26,0.14902789518174134
ELECTRICITY_SUBSCRIPTION_12,ia,85648735,263.900,17.47,60.75,0,9.82,5.41,0,4.88,14.59,1.00,2.31,78.22,38.01,40.21,0.1523683213338386
ELECTRICITY_SUBSCRIPTION_12,ia,85710419,193.8,5.21,42.77,0,7.22,3.97,0,1.7,10.72,0.73,0.81,47.98,25.15,22.83,0.11780185758513931
ELECTRICITY_SUBSCRIPTION_12,ia,85734445,89.6,5.66,19.77,0,3.34,1.84,0,1.85,4.95,0.34,0.88,25.43,13.20,12.23,0.13649553571428572
